pop	sample	records	primary_kept	kept_frac	primary_kept_read2	primary_disc_mapq	primary_disc_sclip	unmapped	secondary	supplementary
cl	cl_f_216	18974060	15696127	0.827	7811826	1219833	1176981	389183	0	491936
cl	cl_f_217	18250600	15310705	0.839	7584886	1166505	875679	493541	0	404170
cl	cl_f_218	20418107	17440376	0.854	8688513	1153611	914910	578035	0	331175
cl	cl_f_22	13821966	11511821	0.833	5652581	804345	804402	468096	0	233302
cl	cl_f_220	6414970	4803252	0.749	2370743	495470	475542	530186	0	110520
cl	cl_f_221	21502787	17772624	0.827	8801202	1368722	1234843	672469	0	454129
cl	cl_f_222	16310895	13538263	0.830	6690904	1105017	879212	427702	0	360701
cl	cl_f_223	10938835	7871710	0.720	3813828	1077501	882732	659367	0	447525
cl	cl_f_224	21392657	17057233	0.797	8088174	1382158	1704877	830168	0	418221
cl	cl_f_225	10893456	9022316	0.828	4490123	731487	649453	218896	0	271304
cl	cl_f_226	22175978	18228459	0.822	8692277	1294689	1474279	815081	0	363470
cl	cl_f_227	23366579	19727036	0.844	9770469	1324664	1265576	597904	0	451399
cl	cl_f_228	15185869	12223308	0.805	5896300	1044213	1106880	439605	0	371863
cl	cl_f_229	14831477	12594944	0.849	6189851	793270	759311	463785	0	220167
cl	cl_f_230	18565125	15323274	0.825	7532494	1139170	1200579	545101	0	357001
cl	cl_f_231	12586208	10512108	0.835	5190213	773834	681900	382812	0	235554
cl	cl_f_232	14030721	11591806	0.826	5732145	874939	777406	501683	0	284887
cl	cl_f_233	17324379	12774285	0.737	6313874	1655044	1278597	1318228	0	298225
cl	cl_f_234	13944855	11425350	0.819	5625077	876778	951286	383222	0	308219
cl	cl_f_235	9263705	7638235	0.825	3743446	606719	608441	237449	0	172861
cl	cl_f_236	8151904	6796734	0.834	3383237	537991	431174	201461	0	184544
cl	cl_f_237	20712129	17570504	0.848	8766576	1261964	995838	503838	0	379985
cl	cl_f_238	25458955	20778511	0.816	10044127	1782122	1789931	682472	0	425919
cl	cl_f_239	20334332	17015289	0.837	8475670	1297353	1118073	468093	0	435524
cl	cl_f_24	26750599	22680178	0.848	11343483	1614705	1290325	675982	0	489409
cl	cl_f_240	7688393	6097083	0.793	2890638	507521	618947	310927	0	153915
cl	cl_f_241	22322847	18349584	0.822	9084768	1453642	1327030	678124	0	514467
cl	cl_f_242	13656943	11337925	0.830	5605220	839036	777018	428667	0	274297
cl	cl_f_243	25120781	21373785	0.851	10660689	1471768	1192491	633682	0	449055
cl	cl_f_244	17698192	14842771	0.839	7239598	1031280	969712	561093	0	293336
cl	cl_f_245	23423435	19304866	0.824	9452502	1635220	1421093	602475	0	459781
cl	cl_f_246	21548182	18090516	0.840	9037070	1272890	1144825	600789	0	439162
cl	cl_f_249	8195884	6483964	0.791	3118800	560303	678425	213938	0	259254
cl	cl_f_25	17108561	13315892	0.778	6649049	1191115	1473008	446445	0	682101
cl	cl_f_250	34191849	29255306	0.856	14516914	2095860	1411545	920921	0	508217
cl	cl_f_251	22551347	17883899	0.793	8490816	1581876	1804474	828679	0	452419
cl	cl_f_252	24892031	20186576	0.811	9695926	1726164	1764204	763556	0	451531
cl	cl_f_253	15047796	12447063	0.827	6151252	966603	851868	471260	0	311002
cl	cl_f_254	7074577	5796625	0.819	2844423	465971	487971	189919	0	134091
cl	cl_f_256	17895677	14848403	0.830	7331052	1139079	961255	608003	0	338937
cl	cl_f_257	16882834	13846442	0.820	6844478	1101525	1002194	570007	0	362666
cl	cl_f_258	26966525	21573892	0.800	10491581	1851822	1870894	1112786	0	557131
cl	cl_f_259	23247552	19147594	0.824	9357962	1417072	1596053	667317	0	419516
cl	cl_f_26	13574766	11028391	0.812	5337729	893587	1008955	358049	0	285784
cl	cl_f_260	127292	98090	0.771	47780	7344	8483	11527	0	1848
cl	cl_f_261	16857681	12255324	0.727	6068540	1633234	1282050	1395414	0	291659
cl	cl_f_262	9456004	6025786	0.637	3138215	735457	1465120	292327	0	937314
cl	cl_f_263	20276258	16367903	0.807	7960667	1420745	1454704	553598	0	479308
cl	cl_f_264	16342129	13399622	0.820	6642646	1121604	959565	501975	0	359363
cl	cl_f_265	12299231	10165339	0.827	5052163	834725	689395	278711	0	331061
cl	cl_f_267	5355175	4234131	0.791	2008193	354809	442870	199056	0	124309
cl	cl_f_268	43289	26916	0.622	12980	2344	2788	10674	0	567
cl	cl_f_269	8722837	6932459	0.795	3448108	585732	701050	222911	0	280685
cl	cl_f_27	17153384	14101288	0.822	6946165	1189025	1016681	448206	0	398184
cl	cl_f_270	7160620	5580285	0.779	2746615	479705	608227	188783	0	303620
cl	cl_f_271	21691939	17259471	0.796	8173026	1385178	1767266	784359	0	495665
cl	cl_f_272	16026279	12827820	0.800	6307380	1059745	1229632	443325	0	465757
cl	cl_f_273	23046955	19408510	0.842	9539615	1298199	1245003	725132	0	370111
cl	cl_f_274	15096484	12394971	0.821	6056381	936255	994561	492395	0	278302
cl	cl_f_275	10163408	8636381	0.850	4301114	557519	479324	316896	0	173288
cl	cl_f_276	9144619	7437958	0.813	3676128	565388	655927	255705	0	229641
cl	cl_f_277	18041406	15277474	0.847	7608074	1082307	840025	525790	0	315810
cl	cl_f_278	17771539	13060082	0.735	6375224	1576410	1373937	1195939	0	565171
cl	cl_f_279	18166981	14393608	0.792	6828873	1251556	1300866	703016	0	517935
cl	cl_f_28	27172624	22299648	0.821	10885747	1676761	1809375	875304	0	511536
cl	cl_f_280	8673440	7372169	0.850	3641950	462451	453293	242347	0	143180
cl	cl_f_281	20439497	16804145	0.822	8212448	1251500	1396086	618029	0	369737
cl	cl_f_282	12913675	10369980	0.803	5076667	829733	1030355	403364	0	280243
cl	cl_f_283	22644908	19128820	0.845	9599092	1352393	1148521	550398	0	464776
cl	cl_f_284	58138	40909	0.704	18507	3558	6152	6515	0	1004
cl	cl_f_285	21047472	17733603	0.843	8718954	1201725	1143773	637907	0	330464
cl	cl_f_286	23069949	18813863	0.816	9298789	1529032	1570297	637992	0	518765
cl	cl_f_287	11937756	7540667	0.632	3931094	964435	1861564	372116	0	1198974
cl	cl_f_288	13933923	11307912	0.812	5578421	907048	989327	376529	0	353107
cl	cl_f_289	22189521	18825144	0.848	9376338	1232008	1022930	746008	0	363431
cl	cl_f_29	16762273	13792259	0.823	6830045	1098733	968493	542721	0	360067
cl	cl_f_290	92487	72005	0.779	35720	4707	4730	9674	0	1371
cl	cl_f_291	18654764	15378962	0.824	7686150	1321740	1061656	405130	0	487276
cl	cl_f_292	16419750	13511759	0.823	6593912	998690	1145558	467935	0	295808
cl	cl_f_293	27792789	23706385	0.853	11823826	1615464	1274491	719472	0	476977
cl	cl_f_294	17035854	14430718	0.847	7202558	979912	872619	436309	0	316296
cl	cl_f_295	29354147	24264105	0.827	11871041	1957708	1805853	759030	0	567451
cl	cl_f_296	13194970	11006660	0.834	5461901	863100	696433	316487	0	312290
cl	cl_f_297	6888781	5783677	0.840	2869039	474272	313406	193519	0	123907
cl	cl_f_298	5819759	4246392	0.730	2097785	479370	459551	529125	0	105321
cl	cl_f_299	16151402	12414827	0.769	6135343	1242357	1087772	1155574	0	250872
cl	cl_f_3	17542471	14281506	0.814	6986988	1143046	1174441	563473	0	380005
cl	cl_f_30	20820483	17466445	0.839	8656661	1294553	1083026	546492	0	429967
cl	cl_f_300	18580732	14878535	0.801	7120954	1238465	1323688	629968	0	510076
cl	cl_f_301	19487846	16196126	0.831	8031605	1336913	1036290	485089	0	433428
cl	cl_f_302	16570246	13923821	0.840	6951940	1036609	874070	414776	0	320970
cl	cl_f_303	17465830	14568862	0.834	7283945	1085047	984081	453976	0	373864
cl	cl_f_304	7362030	6135667	0.833	3025921	497940	411468	178343	0	138612
cl	cl_f_306	14730007	12133346	0.824	6012643	928278	871521	476383	0	320479
cl	cl_f_307	27894776	22715851	0.814	11045875	1982357	1892586	736028	0	567954
cl	cl_f_308	21567472	18127421	0.840	9033384	1381277	1083144	574478	0	401152
cl	cl_f_309	172524	128191	0.743	61419	10315	14961	16161	0	2896
cl	cl_f_31	15746966	12618751	0.801	6167540	1011088	1261703	531312	0	324112
cl	cl_f_310	10460	5419	0.518	2625	420	466	4041	0	114
cl	cl_f_312	16514466	13297878	0.805	6548735	1112466	1201289	458161	0	444672
cl	cl_f_313	14344780	11998421	0.836	5979940	924946	789142	330467	0	301804
cl	cl_f_314	5646135	4635969	0.821	2284880	366146	369764	155653	0	118603
cl	cl_f_316	6310742	5255314	0.833	2590810	421462	355742	155996	0	122228
cl	cl_f_317	18675399	15919208	0.852	7919844	1226850	784426	471072	0	273843
cl	cl_f_318	6922885	5660736	0.818	2775773	440559	494223	190840	0	136527
cl	cl_f_319	7158415	5787599	0.809	2831772	430526	564911	231500	0	143879
cl	cl_f_32	19018169	16081175	0.846	7941527	1005972	1018637	595644	0	316741
cl	cl_f_320	11950488	9872985	0.826	4881709	761937	678860	397262	0	239444
cl	cl_f_321	16270249	13528302	0.831	6706624	1110607	862093	411278	0	357969
cl	cl_f_322	24810076	20464568	0.825	10089789	1738338	1442342	630714	0	534114
cl	cl_f_323	12948478	10546543	0.815	5221176	930465	718989	338407	0	414074
cl	cl_f_324	3847245	2887599	0.751	1425740	287517	286531	318259	0	67339
cl	cl_f_325	4455096	3597255	0.807	1740221	299227	333578	113002	0	112034
cl	cl_f_328	9535756	7891501	0.828	3908625	593490	550954	298071	0	201740
cl	cl_f_329	17267838	12443424	0.721	6152571	1957981	1254523	1320308	0	291602
cl	cl_f_33	35334913	29947147	0.848	14895156	2321673	1579899	866735	0	619459
cl	cl_f_330	128009	82980	0.648	39779	11692	10269	19055	0	4013
cl	cl_f_332	19456456	16480296	0.847	8227070	1189196	956164	469578	0	361222
cl	cl_f_333	18755073	15624844	0.833	7777752	1274187	1029519	388784	0	437739
cl	cl_f_334	16456038	13682238	0.831	6759119	997042	915924	539020	0	321814
cl	cl_f_335	7048676	5579994	0.792	2644277	477664	511114	275890	0	204014
cl	cl_f_336	20553913	17373959	0.845	8671896	1220022	1068361	508614	0	382957
cl	cl_f_337	17825307	14917089	0.837	7274948	1075531	981399	553955	0	297333
cl	cl_f_338	16780869	13799018	0.822	6691394	1120749	1169505	411932	0	279665
cl	cl_f_339	5443481	4596217	0.844	2294717	330425	279569	137525	0	99745
cl	cl_f_34	19016335	15384476	0.809	7590538	1206127	1375030	557763	0	492939
cl	cl_f_341	28572332	24403786	0.854	12169477	1640767	1301565	737142	0	489072
cl	cl_f_342	16076919	13097861	0.815	6404909	1025897	1087663	473349	0	392149
cl	cl_f_343	7646085	6379459	0.834	3166599	498401	402219	183945	0	182061
cl	cl_f_344	14433398	12124610	0.840	5965743	849137	814716	388665	0	256270
cl	cl_f_345	7919728	5680773	0.717	2760988	772598	656032	495229	0	315096
cl	cl_f_346	8827328	7387396	0.837	3649941	567951	459328	237525	0	175128
cl	cl_f_347	25019288	20211599	0.808	9880776	1575374	1935337	783882	0	513096
cl	cl_f_348	20064142	17009694	0.848	8456965	1184285	984275	525590	0	360298
cl	cl_f_349	10248298	8670072	0.846	4321771	610834	514419	270351	0	182622
cl	cl_f_35	32625116	26359550	0.808	12810731	2302267	2318116	846979	0	798204
cl	cl_f_350	12583385	10573245	0.840	5309010	795956	650276	292877	0	271031
cl	cl_f_351	15336809	12500908	0.815	6042897	1013346	1101109	390969	0	330477
cl	cl_f_352	6324600	5296416	0.837	2604353	375838	354896	193986	0	103464
cl	cl_f_353	6942564	5788526	0.834	2835231	417896	448442	175892	0	111808
cl	cl_f_355	6018380	4915485	0.817	2370785	384938	423314	166337	0	128306
cl	cl_f_356	12382490	10400178	0.840	5184145	754534	682719	296877	0	248182
cl	cl_f_357	11027685	9296735	0.843	4570184	627231	578462	355458	0	169799
cl	cl_f_36	17708969	14956710	0.845	7462657	1047257	914582	456133	0	334287
cl	cl_f_37	25391802	20642624	0.813	9955695	1645602	1794290	754320	0	554966
cl	cl_f_38	17724318	14522304	0.819	7149399	1128947	1197575	493900	0	381592
cl	cl_f_39	15826400	12857009	0.812	6288770	1017255	1072122	490550	0	389464
cl	cl_f_40	17522232	14336775	0.818	7140043	1251466	1090447	389618	0	453926
cl	cl_f_41	25257091	21186507	0.839	10537459	1642788	1273538	666315	0	487943
cl	cl_f_42	22566725	19126488	0.848	9580116	1378064	1072423	571921	0	417829
cl	cl_f_43	17424819	14427397	0.828	7110343	1194670	1014064	433347	0	355341
cl	cl_f_44	21538994	18118678	0.841	9048962	1278894	1149277	586543	0	405602
cl	cl_f_45	13995645	9795928	0.700	4753709	1562144	1172073	877691	0	587809
cl	cl_f_46	19530833	15948090	0.817	7586598	1166587	1338936	743965	0	333255
cl	cl_f_47	27333827	23073010	0.844	11531290	1743739	1320780	655961	0	540337
cl	cl_f_5	24347271	20450655	0.840	10191621	1559667	1216283	691311	0	429355
cl	cl_f_50	22494315	18512638	0.823	9146359	1621945	1233248	611209	0	515275
cl	cl_f_51	8275	2878	0.348	1382	305	325	4672	0	95
cl	cl_f_52	16377907	13124820	0.801	6519967	1061850	1268159	415609	0	507469
cl	cl_f_53	14743979	12186784	0.827	6060136	1011015	822682	341721	0	381777
cl	cl_f_54	15023770	12245947	0.815	5984077	952959	1076339	470451	0	278074
cl	cl_f_55	22228354	18153909	0.817	8623786	1326531	1495087	907997	0	344830
cl	cl_f_56	17331238	14009681	0.808	6901451	1190713	1209001	503583	0	418260
cl	cl_f_59	11179995	9218516	0.825	4589570	754755	641063	306546	0	259115
cl	cl_f_6	14985147	12621852	0.842	6290197	899886	797749	381233	0	284427
cl	cl_f_60	21486407	17872112	0.832	8862684	1410222	1145922	586154	0	471997
cl	cl_f_61	31739893	25689467	0.809	12495392	2203920	2263982	813411	0	769113
